"LeagueIndex","Age","HoursPerWeek","TotalHours","APM","UniqueHotkeys","NumberOfPACs","GapBetweenPACs","ActionLatency","ActionsInPAC","UniqueUnitsMade"
5,24,8,730,130.6962,3,0.0035606146,32.5534,50.189,6.5394,6
4,17,36,1170,115.0944,5,0.0040455467,44.2932,62.9452,4.2507,7
6,19,70,600,95.0328,2,0.0037135578,47.1302,59.1646,4.1245,10
4,23,10,600,125.3988,5,0.0035591364,46.9725,60.8352,5.7198,10
5,18,24,1000,175.446,1,0.0035105834,35.0815,56.9412,4.9338,3
4,21,10,200,79.827,3,0.0034765966,56.1399,69.3659,4.0592,6
1,33,10,750,31.5294,6,0.001935325,76.895,111.1818,3.0227,7
3,17,20,800,90.2346,3,0.0040865526,32.6354,54.9353,3.5935,4
5,22,16,300,99.1626,4,0.003675287,39.8974,65.8978,4.1423,6
4,28,12,750,71.3442,1,0.0017146074,75.4545,114.6269,7.1194,5
6,24,28,400,114.2724,5,0.0035260612,34.7138,62.5897,5.3878,9
6,19,30,1500,196.3764,5,0.0051696576,22.77,38.6135,5.7182,7
4,22,24,300,111.3066,2,0.0024622716,55.8699,57.4194,6.8548,5
4,27,6,400,58.7016,3,0.0032967033,56.64,68.9524,3.2063,4
2,17,2,70,47.4726,2,0.0022473575,60.4889,111.0769,4.044,4
5,26,10,1200,121.2348,5,0.0058799839,31.1218,44.1164,3.375,6
5,17,20,450,176.793,4,0.0042385619,21.1388,37.2766,6.5142,4
6,17,42,730,115.1928,5,0.0040686984,33.6096,48.4808,4.726,11
1,20,8,60,76.308,5,0.0027214757,49.7647,73.4059,4.8954,7
4,20,28,1000,121.9068,5,0.0031570745,74.7463,61.166,5.366,13
3,18,28,500,76.083,4,0.002596864,44.9313,75.1027,4.7376,7
4,20,6,150,71.274,2,0.0031326189,33.1636,69.1041,4.2715,4
3,24,16,500,76.944,1,0.0035072223,32.7435,57.0074,3.9556,4
6,18,14,1260,161.4576,2,0.005259467,27.8726,32.8254,4.8286,5
3,16,14,730,70.0308,1,0.0018503566,62.2222,86.7636,6.9273,4
3,20,6,220,58.4388,4,0.0027114573,34.7297,71.5436,3.7852,5
2,16,12,500,49.4712,1,0.0024978513,34.087,69.0753,3.6667,3
5,21,10,600,103.863,1,0.0040122277,26.8647,57.7672,4.1614,6
1,18,12,600,83.01,0,0.0030337505,40.5039,72,5.0547,4
6,17,12,300,151.2702,6,0.0037703016,34.284,50.0431,6.8923,6
1,16,24,500,61.971,4,0.0026661763,54.5043,68.2069,4.4052,5
3,22,10,90,43.3578,3,0.0029502937,62.7593,88.7373,2.7327,8
4,19,10,200,134.0598,4,0.0028645833,34.7895,67.6883,6.4286,5
6,29,20,800,141.6246,5,0.004174183,16.2922,46.9347,5.7312,9
4,20,28,800,175.8858,6,0.0041684132,29.6583,54.2793,6.0866,7
3,23,20,550,121.3596,3,0.0037898122,59.3649,61.8721,4.7172,8
6,20,8,100,115.0548,3,0.0034277128,45.7869,56.2466,5.726,7
3,18,42,30,95.6886,10,0.0016203079,33.1064,110.3333,8.0833,4
2,19,8,150,38.8008,3,0.0026476135,86.2345,81.1507,2.8767,6
4,35,8,250,116.2284,4,0.0017678615,56.1404,76.4828,9.7241,3
4,29,4,180,97.179,2,0.0030073143,29.4747,65.2261,5.5477,6
1,32,16,650,33.8424,0,0.0017647332,72.4503,125.8421,3.5395,7
4,24,10,700,108.8166,4,0.0031971895,48.8571,58.4506,5.9328,6
4,24,18,800,110.7204,7,0.0040344639,37.9898,54.5898,4.7932,9
3,19,12,600,107.3178,2,0.0035509284,32.0331,59.0268,5.4825,7
3,16,16,730,94.1658,3,0.0039196472,45.5426,63.0357,4.2545,7
4,22,10,500,73.2666,3,0.002517944,70,81.2874,4.908,3
6,26,8,800,186.1506,9,0.0051676037,28.2377,38.6912,4.045,8
4,21,10,200,105.3642,3,0.0035934535,30.7682,57.5314,4.7096,6
6,21,28,800,65.373,0,0.0024746246,54.9402,70.1356,4.7542,4
2,24,20,1148,80.0532,2,0.0029276882,61.1228,76.2517,4.9231,6
3,41,14,800,77.6472,2,0.0016730261,56.1062,88,8.0439,7
4,23,20,700,109.6242,1,0.0034790676,31.2134,65.4833,5.4833,7
6,23,16,200,167.2536,5,0.003752904,25.8008,60.8095,5.3889,6
3,22,10,500,127.4898,7,0.0031730455,34.5285,56.3918,6.2629,7
2,19,20,600,98.4516,1,0.003052069,39.3387,66.1365,5.5221,6
3,28,24,105,60.4554,2,0.0024543259,43.9357,89.0267,4.5829,7
6,19,14,700,122.034,8,0.0040579437,35.4052,56.2442,4.8517,7
2,16,4,120,88.0692,1,0.0032960258,26.8303,63.8417,4.8597,7
3,18,12,320,102.1146,4,0.0033219196,40.417,70,5.4154,6
4,24,4,750,107.8302,3,0.0029580413,47.4109,76.5231,6.6154,5
5,16,10,120,144.9648,5,0.0053549446,36.5692,48.3985,4.1992,5
4,19,24,500,93.426,2,0.0031596081,54.7241,67.7071,4.9318,7
5,24,12,240,67.2102,4,0.0025796321,33,86.8323,4.6522,3
1,16,16,420,40.1292,4,0.0016136535,129.9729,130.2523,4.7342,7
2,22,6,100,73.5396,1,0.0026699962,62.8406,65.036,5.1583,6
2,18,14,230,64.9608,0,0.0026236882,32.7797,68.437,4.7479,4
2,17,24,75,72.2862,0,0.0015155117,77.52,107.5294,8,5
5,16,28,500,144.5394,9,0.0046794441,34.7106,45.1976,4.6826,11
2,21,10,730,66.3108,1,0.0026166594,57.5385,79.5833,3.9097,5
3,23,10,320,121.5924,0,0.0031046162,31.2487,65.1717,6.6364,7
3,22,20,750,59.454,0,0.0023339012,51.4412,95.2117,4.562,4
4,24,6,300,68.0904,7,0.0034543354,58.5874,77.1568,3.0697,5
6,24,112,1500,139.7598,4,0.0050112438,24.6822,41.8956,4.1489,5
1,25,10,100,30.1632,3,0.0015260652,113.0612,108.72,3.7,4
5,16,56,500,163.9902,1,0.0022414512,16.3294,55.4884,13.3953,5
2,19,6,40,58.515,2,0.0017819356,88.9524,121.5,5.6875,2
2,26,6,40,64.0362,4,0.0018959913,34.5389,94.0714,6.4643,9
5,17,16,600,124.8372,2,0.0037812041,34.6753,47.3528,4.9191,8
4,25,28,800,110.4102,6,0.0025867595,69.4578,64.6549,7.3142,7
3,17,6,50,80.1372,2,0.0029237244,32.6627,67.6696,4.826,7
5,21,12,500,167.6562,8,0.0041281879,38.3941,53.0667,5.4889,7
6,23,28,1000,208.9488,2,0.0064267812,13.9582,29.2089,4.6825,6
3,23,28,800,123.489,1,0.0029009256,47.8621,75.771,7.2099,6
1,20,10,700,66.102,1,0.0024352707,69.8806,95.1524,5.1784,8
5,21,20,1100,147.7992,2,0.0039260617,41.5,48.2957,5.8872,7
6,18,6,1000,178.2318,10,0.0054416351,21.4434,37.4146,4.8689,7
2,19,8,230,56.637,1,0.0030352084,47.3309,81.4074,3.3,8
4,21,12,300,69.5874,1,0.0036777844,39.8049,60.1296,3.3077,7
3,16,8,100,51.4728,3,0.0023534695,53.1064,90.5583,4.106,8
1,20,16,450,78.2736,4,0.0021322871,72.8241,99.08,6.54,7
4,36,10,400,73.698,6,0.0032577738,46.3664,71.2575,3.7305,8
5,22,90,1000,89.6652,5,0.0025510204,37.2099,71.6074,5.8834,5
4,18,16,400,99.591,5,0.003322299,28.971,54.1949,5.0217,6
6,17,28,1100,161.1174,7,0.0053221866,32.0657,38.1461,5.0626,11
1,20,8,500,49.7838,0,0.0024974709,58.9492,92.27,3.8101,7
5,17,12,730,147.1488,8,0.0051130861,47.7207,41.8607,3.5487,6
1,18,24,100,37.9656,2,0.0020448102,76.8738,122.5767,3.5982,8
3,19,6,250,99.2052,4,0.0034548216,29.6749,58.956,5.0907,8
1,18,14,30,42.3318,6,0.0020998713,93.8203,93.1445,3.4913,7
3,25,6,1000,87.1674,0,0.0024713704,42.6007,89.0563,6.4225,8
3,20,16,400,100.659,1,0.0040413997,39.6336,64.5183,4.4268,8
5,20,24,750,150.7788,9,0.0054380665,29.2326,48.2302,4.0853,8
5,26,8,400,101.4906,5,0.0027472527,29.2966,70.4268,6.6159,9
1,22,24,100,24.9042,3,0.0018785132,75.3538,141.8931,2.4885,5
6,21,42,2000,197.1924,5,0.0036374171,41.5644,57.2566,5.3938,5
4,23,24,500,116.1588,2,0.0038928326,51.5872,56.9608,4.7451,8
5,17,42,450,168.324,1,0.0044270942,26.1991,56.5201,6.2293,7
6,16,12,900,161.7018,4,0.0037447899,29.407,42.9797,6.8406,7
3,16,10,480,99.8832,1,0.0036096257,45.71,57.9407,4.5037,8
4,20,20,700,75.9204,5,0.0032345165,31.7205,59.5826,4.3652,7
4,22,32,575,137.307,2,0.0040049022,27.6932,49.9563,5.6913,9
4,19,24,450,121.9602,4,0.0032368136,37.0495,56.4335,6.2118,7
5,22,12,1000,140.9568,4,0.0046484744,43.6491,46.7741,4.6217,7
3,17,42,1100,77.6838,4,0.0016232668,31.1158,71.125,8.6458,5
4,22,4,200,71.0808,3,0.0019906897,26.625,108.4923,6,4
2,24,12,600,60.9768,0,0.0017535595,60.9697,127.2239,5.5373,3
4,27,4,300,92.3364,4,0.0029872861,52.0968,65.632,5.704,5
3,21,8,420,121.3626,6,0.0034020946,39.7793,59.7396,6.6093,7
4,25,10,60,128.3382,6,0.0030427086,33.2237,59,6.8409,5
3,22,6,350,78.36,6,0.0017185966,54.7895,91.6883,6.039,5
3,16,6,300,102.5652,7,0.0020208825,55.1204,108.8542,7.1875,8
2,23,10,800,62.4576,0,0.0015051606,77.0732,102.4762,5.7381,5
4,23,4,60,64.179,1,0.0027307193,46.0146,89.3398,4.0947,6
6,19,10,500,183.2898,5,0.0063999432,24.7704,31.3346,4.39,11
1,20,24,75,65.7948,1,0.0027641003,52,82.7206,4.4696,5
5,19,12,700,173.0142,8,0.0049875875,26.6213,43.9095,5.3778,10
4,23,14,1000,163.875,4,0.0030491761,19.1398,39.0638,9.5638,2
4,17,48,900,108.0642,6,0.0040500591,32.322,50.9294,4.6399,7
4,28,6,150,83.802,6,0.0031055901,60.8865,77.871,4.3118,5
4,24,2,750,76.1328,5,0.0025142857,44.3498,77.0455,5.2765,8
1,24,16,200,31.7124,3,0.0020768432,60.9185,101.3824,3.0221,4
5,22,12,600,166.065,4,0.005717343,26.0956,34.9505,4.2679,6
5,17,24,800,256.8528,4,0.0050556283,15.3896,34.9773,6.2298,5
3,23,28,1850,99.747,5,0.0030803763,28.5603,71.4574,6.1047,8
6,17,14,650,166.8384,5,0.0037947478,27.8044,54.5487,5.7522,6
5,24,6,700,226.3494,6,0.0050499049,16.7788,35.8,6.5824,7
4,21,24,200,79.1232,5,0.0034317877,59.0412,57.2751,4.2776,8
4,16,28,700,106.4712,5,0.0029088986,87.2548,68.3636,5.8182,7
3,26,28,800,151.362,4,0.0031918819,33.668,57.6493,7.3256,10
4,16,14,350,104.1312,3,0.0033936243,50.1973,53.7234,5.2899,9
4,23,4,200,88.0788,2,0.003194216,31.6517,67.2216,4.491,7
3,19,20,200,91.7244,4,0.0031675875,38.9708,74.6977,4.7326,5
1,20,4,25,85.2954,0,0.0016864175,49.589,83.6216,8.8514,4
4,21,20,140,87.8604,4,0.003758407,37.767,54.7544,4.25,7
6,21,20,5000,141.6486,3,0.0042241233,21.6465,50.4786,4.9244,7
3,18,6,100,60.6852,5,0.0023364486,80,78.776,4.6066,7
6,24,20,700,162.792,9,0.0056871385,27.767,40.8136,4.5036,6
6,21,14,500,192.474,7,0.0052667475,26.4712,37.7842,5.3165,6
4,19,2,1000,142.6518,4,0.0028834056,23.5366,47.5152,7.8909,4
2,19,10,250,48.7956,1,0.0009864603,82.64,139.5294,8.3922,5
1,16,16,80,37.31454,0,0.0008468052,237.1429,161.6364,8.0909,2
5,19,20,600,145.7352,5,0.0049837774,28.6646,42.3349,4.8216,10
3,20,20,238,78.0456,5,0.0028113832,34,82.449,5.0087,7
5,23,4,350,107.3514,9,0.0035762635,31.2785,67.8233,5.3028,9
6,16,14,730,185.22,6,0.0032203108,30.1558,59.0968,6.9742,5
6,18,28,1200,181.971,6,0.0041060178,19.4271,49.5556,6.7381,8
3,20,8,350,55.4574,1,0.003065177,38.555,69.9112,3.4987,7
5,16,14,900,148.503,8,0.0037135964,41.3023,59.703,5.7842,10
3,28,2,100,47.337,5,0.0024668734,82.4598,96,3.2571,4
5,22,20,800,110.9436,5,0.0032442636,27.7991,65.4182,6.0955,6
5,24,16,1000,292.5408,5,0.0040512284,14.4179,30.7593,9.469,9
1,18,20,80,41.8968,10,0.0016637731,63,145.0435,3.913,6
4,20,16,1100,113.6976,4,0.0027321589,43.0549,63.9563,7.4262,5
3,23,4,500,57.8586,0,0.0022139213,47.9174,97.251,4.5473,7
3,17,10,100,97.578,0,0.0028411974,28.4843,63.125,6.0491,7
4,20,28,700,107.769,4,0.002608337,35.757,64.1674,7.0651,8
5,21,10,500,98.1318,2,0.0032081749,41.5404,58.642,5.1481,5
4,22,20,250,139.4802,6,0.003098801,35.854,52.7418,7.0182,8
3,17,16,1000,99.6852,2,0.002766466,37.4839,82.688,4.88,5
5,22,4,400,49.7358,3,0.0020497597,44.9444,86.4828,4.469,6
6,17,30,1000,205.4028,9,0.0055736473,20.7805,31.6554,5.1498,8
4,19,12,100,74.8164,2,0.0026797829,77.0256,73.6203,5.2658,3
5,22,10,400,92.0916,6,0.0021632403,27.0286,80.0284,7.0851,7
2,34,14,270,37.4478,2,0.0019087925,61.8182,121.0498,3.5023,9
6,24,28,1000,158.0856,7,0.0054659498,37.2871,40.1421,4.5692,8
6,20,20,800,146.7144,5,0.004379771,35.5197,54.8322,4.5621,8
2,21,20,400,63.465,1,0.0020735912,56.6777,91.9835,6.428,9
5,29,20,2000,82.8558,2,0.0025014572,46.5951,76.0583,6.1068,6
4,24,20,600,115.0008,2,0.0042931185,41.635,44.5382,4.5455,6
3,16,10,820,90.5964,8,0.0032743703,52.9734,69.3184,4.8813,9
3,23,8,500,86.0532,1,0.002437208,59.5804,78.8611,6.7569,5
5,18,28,750,98.2458,2,0.0042712508,45.9307,54.2815,3.8321,6
2,18,28,310,79.4268,3,0.003092385,66.0314,66.6875,3.6823,7
5,21,20,60,131.6646,5,0.0039745002,33.3134,52.7129,4.6634,7
5,21,12,600,102.5922,4,0.0030760137,37.2857,61.9217,5.7082,8
4,27,28,300,93.2628,6,0.0028036314,33.1233,61.3605,5.2517,6
6,26,8,730,175.7856,5,0.00426772,22.2987,46.4078,4.9709,8
2,20,8,150,91.5666,2,0.0024934069,32.4251,82.2885,6.9423,7
5,19,20,350,138.4548,4,0.00344165,28.4814,53.2792,6.9753,9
4,21,6,700,58.4118,3,0.002337091,59.2475,89.1373,4.2059,3
5,18,36,2000,99.1104,0,0.003152219,42.8383,72.8026,5.3059,6
5,23,14,600,153.1494,5,0.0041852905,38.3358,44.3592,5.6869,8
5,16,12,400,118.2726,7,0.0034707325,27.5752,58.6225,6.0773,8
5,25,20,700,95.5704,5,0.0032210696,35.3358,63.3088,5.1618,5
5,25,4,500,79.2852,2,0.0037280252,43.4654,53.2844,3.7018,5
2,31,4,40,82.5078,10,0.0022450414,53.3799,86.3304,5.9348,9
6,21,10,450,87.5178,1,0.0035535455,47.5429,65.1818,3.8182,5
3,20,8,250,45.3858,8,0.0022257027,83.3674,96.9074,3.588,6
3,28,2,250,86.9136,6,0.0026074429,58.7656,75.393,5.9183,7
6,16,40,500,127.0854,4,0.0042051565,31.4403,47.7705,5.4221,5
4,22,6,312,51.9126,3,0.0026261818,59.5407,92.1524,3.6524,5
5,25,20,700,95.5704,5,0.0032210696,35.3358,63.3088,5.1618,5
4,17,24,500,116.7252,1,0.0038348721,42.6164,53.0533,5.489,7
2,17,20,300,75.1008,3,0.0023371207,19.75,63.6308,5.4,3
3,18,14,150,129.174,1,0.0039839885,33.8622,54.9668,4.9716,6
3,23,6,200,70.8852,1,0.0036559889,48.8328,67.9048,3.517,6
6,23,14,1260,191.1366,6,0.0038953326,29.4595,44.1076,5.0404,6
4,19,16,200,128.0418,1,0.0036259836,26.9333,54.2447,6.2287,7
4,18,30,550,153.924,2,0.0022337513,15.6721,51.5484,12.0968,5
2,27,2,10,122.805,3,0.002451585,17.8481,68.8805,9.0755,5
6,17,24,600,125.9472,4,0.0030611186,17.4017,42.5085,6.2881,4
6,19,28,650,168.4764,8,0.0062010093,32.7457,36.7792,4.1443,7
3,22,12,300,63.0816,0,0.0027870301,50.2822,82.2439,4.0549,7
2,23,20,100,45.8268,0,0.0023536144,54.9921,98.5098,3.7333,6
5,16,14,900,206.0646,6,0.0043148811,23.0459,45.4512,4.9543,7
5,19,16,400,108.5118,2,0.0029075092,36.2857,64.3465,6.315,4
6,18,12,180,92.2416,5,0.0039746463,36.4779,48.2819,3.7885,6
2,26,12,200,114.6144,6,0.0027255591,27.3803,63.3084,7.5374,5
2,23,20,75,59.9622,6,0.0023284759,38.9518,92.8649,4.7177,6
6,18,18,1800,70.5708,1,0.0033957015,36.7742,65.3976,3.5863,6
6,17,8,700,204.024,6,0.0051724138,27.471,46.2685,4.7894,6
2,22,12,300,45.9942,3,0.0011841781,45.2632,100.8831,7.1558,5
3,16,14,300,77.3376,6,0.0025958672,52.12,92.6733,4.4257,3
3,19,16,300,80.3436,4,0.0029022495,62.2969,83.144,4.677,5
2,16,20,85,89.1858,0,0.0027915092,41.3403,77.0625,4.7135,5
3,18,20,600,85.1082,1,0.0031779356,46.1497,72.5882,4.2647,7
6,25,6,250,198.27,3,0.0062738465,22.0094,33.9185,5.0251,6
3,18,10,75,61.7286,5,0.0028849121,49.914,95.2086,3.6738,7
3,19,20,1000,90.9798,2,0.0032351266,29.6709,51.195,5.3145,3
5,22,20,1000,110.808,5,0.0031233955,36.0879,62.5425,6.663,8
5,17,70,1400,100.0374,7,0.0042011448,47.7645,55.8558,3.7723,8
2,19,10,100,94.032,6,0.0022148784,41.024,74.0317,6.2619,6
2,20,8,80,71.025,3,0.0021282989,60.0473,77.3647,5.9176,8
5,22,10,300,106.9818,6,0.0044605462,46.8235,56.3099,4.0493,9
1,25,12,20,71.2314,2,0.0026708592,73.7714,83.1489,4.844,5
5,20,30,550,162.3726,5,0.00422682,38.2569,48.2922,6.2511,4
3,20,16,140,56.025,1,0.0024574569,38.2158,92.1147,4.0645,8
3,18,12,400,80.0022,2,0.0024430938,48.4444,75.6098,5.3171,4
3,19,8,50,104.874,4,0.002449254,37.3947,65.4118,7.3268,6
5,26,16,800,84.2052,4,0.0027096075,23.9712,74.6857,5.0714,6
3,22,20,500,70.281,7,0.0033034258,53.7833,68.7778,4.0772,9
2,16,4,400,107.3424,0,0.0032927472,52.9464,57.9911,5.7956,4
5,16,42,2942,159.585,7,0.0049019608,32.7514,37.303,5.3049,8
6,18,20,1500,180.4308,3,0.0031313564,37.7241,49.4701,6.7521,3
3,16,4,350,83.5818,4,0.0023617611,30.5926,74.2752,6.2385,3
1,16,20,150,51.4452,5,0.0040066196,49.5695,59.1304,2.3016,7
4,20,16,250,74.2608,2,0.0020969002,48.65,88.9938,6.323,6
5,23,28,500,134.388,7,0.0042205726,28.7557,48.2915,5.5955,8
2,18,10,80,46.5432,3,0.0029397524,90.3127,79.5176,2.6088,6
4,17,4,600,109.8078,4,0.0031162043,35.0703,62.6667,5.8871,6
6,26,24,1300,215.742,5,0.0067278742,27.2365,31.5359,4.4392,9
4,20,6,94,117.7086,5,0.0026719097,25.8286,68.8679,7.3113,6
4,16,4,50,93.8622,5,0.0033862284,38.4538,66.4937,4.3975,7
1,25,28,600,60.507,5,0.0023991805,44.6328,85.3483,4.6517,6
4,29,10,800,78.8352,6,0.002253023,50.4915,86.1603,5.6329,10
2,21,10,100,61.6782,3,0.0017989832,92.3516,97.3913,6.1087,5
4,21,12,500,102.5838,0,0.0027433514,70.0476,68.2353,6.3412,5
3,23,28,730,74.4258,4,0.0017272223,47.0631,75.1071,8.1518,5
5,17,20,700,100.3008,1,0.0032768185,63.589,55.9863,4.314,6
3,16,6,800,104.8044,4,0.0026031434,42.4,77.6981,6.7642,5
2,18,8,400,119.2446,5,0.0032955299,34.9925,67.4637,6.3408,7
3,20,24,1500,89.106,4,0.0030400572,30.8444,63.4706,5.2206,4
3,23,6,300,78.2034,7,0.0043752188,41.3378,56.28,3.0633,7
5,17,20,730,102.8352,5,0.0046196988,36.339,50.075,3.7739,8
6,29,14,900,81.5496,5,0.0032182288,39.6484,67.9124,4.1642,8
4,26,8,300,104.8056,1,0.003395421,30.4306,59.2762,4.0238,7
6,19,12,700,180.1086,4,0.0054038564,26.8008,40.3182,5.2424,6
3,23,28,750,137.3856,3,0.0037002684,34.5882,51.2853,5.96,7
6,20,36,800,109.8012,4,0.0046451368,30.4573,50.5714,3.7381,7
2,20,28,80,77.5758,4,0.0036265885,47.5135,58.1671,3.8086,9
2,19,14,100,79.641,4,0.0030175882,46.4115,58.8952,4.5476,5
4,29,8,350,78.147,5,0.0022437826,57.5955,95.1285,5.6034,8
2,24,36,400,47.2302,4,0.002920149,78.2338,88.5517,2.6983,7
1,23,4,20,53.4696,3,0.0016442631,86.3529,132.2628,6.1241,6
3,20,20,300,74.2356,5,0.0033426184,53.445,74.0625,3.9583,5
1,26,16,30,35.0388,5,0.0026055237,73.2067,96.7556,2.0389,5
3,25,14,400,61.4556,2,0.0022752968,66.7,91.0062,4.4845,6
2,16,14,200,36.24774,1,0.0022698224,78.8683,103.9029,2.9272,5
5,17,14,300,145.9938,5,0.0023948909,26.0282,75.3333,9.75,5
1,29,28,900,58.2984,2,0.0028821638,65.9903,93.0192,3.2644,5
6,19,20,800,215.9556,7,0.0050045367,20.2045,35.5354,6.5977,6
4,22,2,500,87.2328,1,0.0034712383,53.9836,63.4612,3.902,6
1,21,20,600,47.1678,4,0.0027690685,47.2255,89.0899,3.127,7
4,21,18,2000,113.8398,6,0.0032918993,50.9419,54.008,6.066,9
6,24,12,800,112.806,4,0.0033351734,39.654,58.6897,5.8552,5
2,22,48,1500,124.9362,6,0.0036799847,37.7739,56.1905,4.9784,8
3,21,12,650,70.6056,4,0.0029650203,46.3873,70.8228,4.2468,6
5,23,4,100,102.0696,3,0.0035732323,32.9362,61.9364,5.2792,8
2,19,10,100,41.6328,3,0.0019227458,42.3759,103.7612,4.0896,6
4,24,16,600,130.6506,10,0.0038473973,29.5527,55.0756,5.2437,7
6,19,14,450,83.4444,5,0.0032730632,46.8929,64.1694,4.371,11
3,20,10,400,86.0328,1,0.002570571,45.1589,88.7205,5.8012,4
3,19,40,50,61.0182,6,0.0031667935,66.6207,71.8798,3.3734,6
6,20,14,750,164.9736,6,0.0047193026,28.8134,45.2439,5.8883,6
2,16,10,10,44.97,4,0.001740916,156.6234,110.6154,3.8462,5
5,25,20,600,111.4686,5,0.0034868977,36.5019,49.8788,5.3182,6
6,17,24,1000,159.2796,4,0.0041137246,25.099,42.5645,7.0242,9
3,34,12,650,43.8894,10,0.0019861831,72.5965,107.1304,3.9913,5
4,22,4,250,75.9498,2,0.0033017484,32.4459,56.3683,4.1778,7
4,22,10,400,108.363,0,0.0043781297,40.7926,49.0881,4.1762,5
4,24,24,1000,111.0042,5,0.0027055219,35.3697,61.6145,7.3193,3
6,20,42,2100,143.4318,3,0.0062848378,26.2593,40.0536,3.5893,8
5,20,10,700,123.9672,7,0.0037954285,38.9804,58.4358,5.3464,8
4,20,10,800,69.5274,1,0.0031480344,56.5872,83.1829,4.0305,9
4,25,24,500,96.6258,6,0.0033175355,26.7368,56.781,5.1952,6
6,17,16,400,131.031,4,0.0054058415,32.3664,38.7313,3.5373,8
4,26,8,150,59.1624,2,0.0022198069,66.7167,85.527,4.6556,7
4,20,14,500,79.8138,5,0.0033895541,35.6138,65.4845,3.9072,9
6,19,42,1100,107.1708,5,0.0043276396,19.0647,48.9868,4.7086,11
3,24,8,600,48.8856,0,0.0028127965,93.4788,90.9157,2.6386,6
6,22,42,500,176.673,10,0.0051918546,18.7338,39.9092,4.5721,8
6,22,8,800,151.0074,5,0.0038329368,26.9741,52.9195,6.8793,6
2,29,6,250,151.647,7,0.0028444121,30.7723,76.6305,6.069,4
6,19,6,600,209.0562,3,0.0032237495,24.1333,56.1758,6.8681,3
3,18,16,224,71.6574,3,0.0022863675,35.746,73.8125,5.2031,4
4,18,4,100,105.096,10,0.0038950095,53.0265,55.1662,4.4644,6
5,19,28,850,155.0352,0,0.003477168,33.4788,59.3012,6.0783,4
3,21,6,300,114.288,3,0.0027447039,45.0943,69.3709,6.5822,5
2,29,6,100,68.2098,5,0.0027167663,53.0638,72.4868,4.3386,6
2,20,6,350,90.081,3,0.0023148148,67.4667,64.2105,6.8684,5
5,25,24,1000,85.7976,4,0.0030285864,36.2744,61.4388,5.3669,8
2,21,10,60,51.0048,3,0.0025526097,65.4422,95.3492,3.4407,6
4,27,12,80,76.35,0,0.0023077789,42.9136,79.9512,5.6463,4
3,36,6,400,53.8938,3,0.0022456525,66.9113,98.9634,4.3963,9
3,19,16,400,67.128,3,0.003368024,49.2832,71.54,3.6075,7
4,22,8,450,127.6704,4,0.0045126354,44.7672,51.0108,4.3376,7
4,21,24,550,124.6182,4,0.0034126628,24.3696,55.5395,5.9704,6
4,23,24,30,91.8564,5,0.0029301376,40.5424,69.7079,5.2416,5
4,18,2,100,121.3452,5,0.0042442874,49.9348,49.8162,3.5135,3
2,21,10,220,70.3086,5,0.0025613982,79.1386,70.0941,4.3853,9
4,19,12,165,98.5434,3,0.0037625992,43.9561,60.8467,4.8339,7
5,29,16,577,143.7672,2,0.0050951759,33.2996,47.3786,3.8058,7
2,25,2,200,56.4816,2,0.003320069,41.4058,77.6462,3.2166,6
3,22,8,300,35.0298,4,0.0020781747,72.9892,102.0851,3.1064,6
2,23,2,50,24.6648,3,0.0013771458,150.2857,176.3721,2.9767,3
2,16,10,200,34.7382,5,0.0016651355,99.562,140.1149,3.6638,9
3,18,14,500,70.2402,4,0.0017541808,75.7966,96.1333,6.0833,4
4,16,28,500,79.4688,4,0.003619555,40.5217,61.1255,3.9437,4
6,21,8,350,190.5816,6,0.0040192471,30.6148,46.1549,5.8521,4
6,20,42,2000,136.167,6,0.0034134026,54.2719,63.5799,6.6389,11
4,23,6,800,129.9774,2,0.0043209055,24.3333,49.584,5.2003,5
4,20,8,200,143.5698,2,0.0026891359,46.6891,70.1333,8.2917,4
2,16,10,100,58.08,5,0.0019774688,40.934,94.1818,5.1515,8
4,19,30,1000,88.7544,5,0.0037823834,48.7339,53.9361,3.863,6
4,19,6,500,132.33,5,0.003753061,31.0995,56.9078,5.3475,6
4,18,6,500,115.1304,4,0.00321489,32.4356,65.8289,6.1809,8
2,25,24,120,69.8448,4,0.0024251423,49.3949,83.2653,4.7551,6
4,21,42,1600,54.8208,5,0.0026318241,50.4643,69.6637,3.2743,6
2,20,10,100,57.9918,1,0.0022258449,71.0355,89.4366,4.9507,5
3,22,6,200,226.6554,1,0.0042303811,23.2442,37.8532,8.1284,6
6,27,8,900,116.0304,8,0.0035194535,29.661,57.3333,4,6
1,25,4,50,43.2744,5,0.0026262037,67.532,103.3,2.9083,9
2,19,28,450,50.9904,6,0.0024977372,57.9441,87.0941,3.9652,8
4,20,6,800,111.6,1,0.0026797678,39.5294,54.9,7.1917,5
4,20,6,500,99.8886,8,0.0040938865,53.9777,58.2133,3.9889,9
5,18,28,800,152.031,2,0.004436348,39.5545,47.2464,5.3889,8
1,31,12,200,41.586,5,0.0017243218,130.2176,122.0206,4.0825,5
3,18,12,400,75.5628,2,0.0034866558,47.3247,78.514,3.6393,4
5,19,12,600,138.123,1,0.003417362,56.2085,61.8571,5.8214,7
5,19,24,170,165.8508,5,0.003642451,24.5093,49.7182,7.2009,8
6,21,8,350,128.784,4,0.0041635825,15.6607,43.7689,5.48,3
